bldg_id,timestamp,electricity.total,electrictiy.heating,electricity.secondary_heating,electricity.cooling,natural_gas.total,natural_gas.heating
300547,2025-01-01T00:00:00.000000000,0.22999999999999998,0.0,0.0,0.036000000000000004,0.8164960014998112,0.0
300547,2025-01-01T01:00:00.000000000,0.23299999999999998,0.0,0.0,0.048,1.0360062330588056,0.0
300547,2025-01-01T02:00:00.000000000,0.238,0.0,0.0,0.048,0.33498023320685,0.0
300547,2025-01-01T03:00:00.000000000,0.22799999999999998,0.0,0.0,0.048,0.0,0.0
300547,2025-01-01T04:00:00.000000000,0.224,0.0,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-01T05:00:00.000000000,0.224,0.0,0.0,0.048,0.0,0.0
300547,2025-01-01T06:00:00.000000000,0.221,0.0,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-01T07:00:00.000000000,0.238,0.0,0.0,0.048,0.3440654363821889,0.0
300547,2025-01-01T08:00:00.000000000,1.547,1.327,0.0,0.048,0.32384353254030557,0.0
300547,2025-01-01T09:00:00.000000000,1.518,1.298,0.0,0.048,0.0,0.0
300547,2025-01-01T10:00:00.000000000,1.2,0.977,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-01T11:00:00.000000000,0.777,0.5539999999999999,0.0,0.048,0.7798621177282834,0.0
300547,2025-01-01T12:00:00.000000000,0.265,0.042,0.0,0.048,0.28603736448808886,0.0
300547,2025-01-01T13:00:00.000000000,0.221,0.0,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-01T14:00:00.000000000,0.22,0.0,0.0,0.048,0.0,0.0
300547,2025-01-01T15:00:00.000000000,0.411,0.18,0.0,0.036000000000000004,0.3235504614701334,0.0
300547,2025-01-01T16:00:00.000000000,0.235,0.056,0.0,0.0,0.0,0.0
300547,2025-01-01T17:00:00.000000000,0.172,0.0,0.0,0.0,0.3235504614701334,0.0
300547,2025-01-01T18:00:00.000000000,0.172,0.0,0.0,0.0,0.0,0.0
300547,2025-01-01T19:00:00.000000000,0.28300000000000003,0.0,0.0,0.0,0.6866655174135167,0.0
300547,2025-01-01T20:00:00.000000000,0.541,0.065,0.0,0.036000000000000004,1.1670090014257888,0.0
300547,2025-01-01T21:00:00.000000000,0.712,0.172,0.0,0.048,2.107767136678622,0.0
300547,2025-01-01T22:00:00.000000000,0.668,0.116,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-01T23:00:00.000000000,0.5569999999999999,0.035,0.0,0.048,0.3467030760137389,0.0
300547,2025-01-02T00:00:00.000000000,0.473,0.0,0.0,0.048,0.681683309220589,0.0
300547,2025-01-02T01:00:00.000000000,0.427,0.0,0.0,0.048,0.6948715073783389,0.0
300547,2025-01-02T02:00:00.000000000,0.284,0.0,0.0,0.048,0.33498023320685,0.0
300547,2025-01-02T03:00:00.000000000,0.22799999999999998,0.0,0.0,0.048,1.5066783717553944,0.0
300547,2025-01-02T04:00:00.000000000,0.224,0.0,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-02T05:00:00.000000000,0.276,0.053,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-02T06:00:00.000000000,0.43,0.206,0.0,0.048,0.0,0.0
300547,2025-01-02T07:00:00.000000000,0.527,0.30700000000000005,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-02T08:00:00.000000000,2.0010000000000003,1.766,0.0,0.048,1.1781457020923334,0.0
300547,2025-01-02T09:00:00.000000000,2.117,1.789,0.0,0.048,0.6945784363081666,0.0
300547,2025-01-02T10:00:00.000000000,1.808,1.4320000000000002,0.0,0.048,0.8440446820960001,0.0
300547,2025-01-02T11:00:00.000000000,1.284,0.887,0.0,0.048,0.9366551402704223,0.0
300547,2025-01-02T12:00:00.000000000,0.589,0.367,0.0,0.048,0.37161411697837776,0.0
300547,2025-01-02T13:00:00.000000000,0.427,0.20700000000000002,0.0,0.048,1.040695370181561,0.0
300547,2025-01-02T14:00:00.000000000,0.45299999999999996,0.23299999999999998,0.0,0.048,0.3467030760137389,0.0
300547,2025-01-02T15:00:00.000000000,0.729,0.485,0.0,0.048,0.3467030760137389,0.0
300547,2025-01-02T16:00:00.000000000,0.466,0.23600000000000002,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-02T17:00:00.000000000,0.386,0.076,0.0,0.048,0.0,0.0
300547,2025-01-02T18:00:00.000000000,0.487,0.08,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-02T19:00:00.000000000,0.44399999999999995,0.167,0.0,0.048,0.0,0.0
300547,2025-01-02T20:00:00.000000000,0.624,0.134,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-02T21:00:00.000000000,0.744,0.20099999999999998,0.0,0.048,0.0,0.0
300547,2025-01-02T22:00:00.000000000,0.6940000000000001,0.107,0.0,0.048,1.3355248667748165,0.0
300547,2025-01-02T23:00:00.000000000,0.5760000000000001,0.054,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-03T00:00:00.000000000,0.473,0.0,0.0,0.048,0.32384353254030557,0.0
300547,2025-01-03T01:00:00.000000000,0.427,0.0,0.0,0.048,0.33498023320685,0.0
300547,2025-01-03T02:00:00.000000000,0.332,0.0,0.0,0.048,0.7353153150621055,0.0
300547,2025-01-03T03:00:00.000000000,0.22799999999999998,0.0,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-03T04:00:00.000000000,0.306,0.08199999999999999,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-03T05:00:00.000000000,0.492,0.269,0.0,0.048,0.0,0.0
300547,2025-01-03T06:00:00.000000000,0.612,0.389,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-03T07:00:00.000000000,0.7050000000000001,0.484,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-03T08:00:00.000000000,2.112,1.892,0.0,0.048,0.0,0.0
300547,2025-01-03T09:00:00.000000000,2.361,2.048,0.0,0.048,1.0477290758656945,0.0
300547,2025-01-03T10:00:00.000000000,2.011,1.635,0.0,0.048,0.7001467866414388,0.0
300547,2025-01-03T11:00:00.000000000,1.547,1.149,0.0,0.048,1.4990585239309167,0.0
300547,2025-01-03T12:00:00.000000000,0.792,0.39,0.0,0.048,0.0,0.0
300547,2025-01-03T13:00:00.000000000,0.404,0.049,0.0,0.048,0.6813902381504167,0.0
300547,2025-01-03T14:00:00.000000000,0.394,0.174,0.0,0.048,0.34670307601373895,0.0
300547,2025-01-03T15:00:00.000000000,0.7759999999999999,0.532,0.0,0.048,0.32384353254030557,0.0
300547,2025-01-03T16:00:00.000000000,0.546,0.317,0.0,0.048,0.6585306946769833,0.0
300547,2025-01-03T17:00:00.000000000,0.37,0.199,0.0,0.0,0.3467030760137389,0.0
300547,2025-01-03T18:00:00.000000000,0.39399999999999996,0.186,0.0,0.036000000000000004,0.32384353254030557,0.0
300547,2025-01-03T19:00:00.000000000,0.505,0.28200000000000003,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-03T20:00:00.000000000,0.617,0.38699999999999996,0.0,0.048,0.0,0.0
300547,2025-01-03T21:00:00.000000000,0.814,0.5820000000000001,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-03T22:00:00.000000000,0.952,0.72,0.0,0.048,0.0,0.0
300547,2025-01-03T23:00:00.000000000,0.637,0.195,0.0,0.048,0.3235504614701334,0.0
300547,2025-01-04T00:00:00.000000000,0.473,0.0,0.0,0.048,0.0,0.0
300547,2025-01-04T01:00:00.000000000,0.28900000000000003,0.0,0.0,0.048,0.32384353254030557,0.0
300547,2025-01-04T02:00:00.000000000,0.367,0.128,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-04T03:00:00.000000000,0.489,0.261,0.0,0.048,0.0,0.0
300547,2025-01-04T04:00:00.000000000,0.5980000000000001,0.374,0.0,0.048,0.3241366036104778,0.0
300547,2025-01-04T05:00:00.000000000,0.7049999999999998,0.482,0.0,0.048,0.0,0.0
300547,2025-01-04T06:00:00.000000000,0.798,0.5760000000000001,0.0,0.048,0.3241366036104778,0.0
