bldg_id,timestamp,electricity.total,electrictiy.heating,electricity.secondary_heating,electricity.cooling,natural_gas.total,natural_gas.heating
177244,2025-01-01T00:00:00.000000000,0.5,0.29400000000000004,0.0,0.0,0.0,0.0
177244,2025-01-01T01:00:00.000000000,0.611,0.393,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-01T02:00:00.000000000,0.46,0.346,0.0,0.0,0.0,0.0
177244,2025-01-01T03:00:00.000000000,0.673,0.5630000000000001,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-01T04:00:00.000000000,0.683,0.574,0.0,0.0,0.3291188118034056,0.0
177244,2025-01-01T05:00:00.000000000,0.702,0.594,0.0,0.0,0.0,0.0
177244,2025-01-01T06:00:00.000000000,0.714,0.607,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-01T07:00:00.000000000,0.716,0.612,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-01T08:00:00.000000000,0.716,0.602,0.0,0.0,0.0,0.0
177244,2025-01-01T09:00:00.000000000,0.7850000000000001,0.604,0.0,0.0,0.6875447306240334,0.0
177244,2025-01-01T10:00:00.000000000,0.7809999999999999,0.5650000000000001,0.0,0.0,0.32648117217185557,0.0
177244,2025-01-01T11:00:00.000000000,0.46599999999999997,0.20400000000000001,0.0,0.0,1.3249743082486167,0.0
177244,2025-01-01T12:00:00.000000000,0.538,0.308,0.0,0.0,0.33263566464547223,0.0
177244,2025-01-01T13:00:00.000000000,0.521,0.294,0.0,0.0,0.7033705684133333,0.0
177244,2025-01-01T14:00:00.000000000,0.493,0.269,0.0,0.0,0.6790456695890389,0.0
177244,2025-01-01T15:00:00.000000000,0.43499999999999994,0.20999999999999996,0.0,0.0,0.6743565324662832,0.0
177244,2025-01-01T16:00:00.000000000,0.417,0.3,0.0,0.0,0.0,0.0
177244,2025-01-01T17:00:00.000000000,0.234,0.124,0.0,0.0,0.3291188118034056,0.0
177244,2025-01-01T18:00:00.000000000,0.108,0.0,0.0,0.0,0.0,0.0
177244,2025-01-01T19:00:00.000000000,0.43399999999999994,0.303,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-01T20:00:00.000000000,0.41300000000000003,0.291,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-01T21:00:00.000000000,0.496,0.157,0.0,0.0,0.0,0.0
177244,2025-01-01T22:00:00.000000000,0.528,0.176,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-01T23:00:00.000000000,0.5940000000000001,0.261,0.0,0.0,0.0,0.0
177244,2025-01-02T00:00:00.000000000,0.677,0.381,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-02T01:00:00.000000000,0.686,0.493,0.0,0.0,0.34113472568046666,0.0
177244,2025-01-02T02:00:00.000000000,0.72,0.607,0.0,0.0,0.3127068318737611,0.0
177244,2025-01-02T03:00:00.000000000,0.8029999999999999,0.694,0.0,0.0,0.0105505585262,0.0
177244,2025-01-02T04:00:00.000000000,0.89,0.762,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-02T05:00:00.000000000,0.949,0.821,0.0,0.0,0.0,0.0
177244,2025-01-02T06:00:00.000000000,1.008,0.883,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-02T07:00:00.000000000,1.045,0.934,0.0,0.0,0.0,0.0
177244,2025-01-02T08:00:00.000000000,1.0910000000000002,0.985,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-02T09:00:00.000000000,1.165,1.058,0.0,0.0,0.6890100859748944,0.0
177244,2025-01-02T10:00:00.000000000,1.241,1.133,0.0,0.0,0.34758228922425555,0.0
177244,2025-01-02T11:00:00.000000000,1.191,1.0830000000000002,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-02T12:00:00.000000000,1.0,0.8919999999999999,0.0,0.0,0.0,0.0
177244,2025-01-02T13:00:00.000000000,0.8440000000000001,0.738,0.0,0.0,0.3235504614701334,0.0
177244,2025-01-02T14:00:00.000000000,0.725,0.618,0.0,0.0,0.0,0.0
177244,2025-01-02T15:00:00.000000000,0.576,0.469,0.0,0.0,0.3232573903999611,0.0
177244,2025-01-02T16:00:00.000000000,0.6160000000000001,0.498,0.0,0.0,0.0,0.0
