timestamp,units_represented,electricity.total,natural_gas.total
2025-01-01T00:00:00.000000,83511.84241971307,3164946.689818966,12367585.437159512
2025-01-01T01:00:00.000000,83511.84241971307,4241356.309232159,18177147.430185895
2025-01-01T02:00:00.000000,83511.84241971307,4360187.60575608,19585350.20656956
2025-01-01T03:00:00.000000,83511.84241971307,4316895.419867995,20267955.23391393
2025-01-01T04:00:00.000000,83511.84241971307,4326472.537772557,20294807.236366604
2025-01-01T05:00:00.000000,83511.84241971307,4498034.624489462,20887774.144086733
2025-01-01T06:00:00.000000,83511.84241971307,4766847.891664776,21550937.22375993
2025-01-01T07:00:00.000000,83511.84241971307,5250117.047157523,22115413.789236605
2025-01-01T08:00:00.000000,83511.84241971307,5576242.902285162,22344471.985316098
2025-01-01T09:00:00.000000,83511.84241971307,5658549.49977666,22248985.250697426
2025-01-01T10:00:00.000000,83511.84241971307,5580636.987625289,21810829.88123472
2025-01-01T11:00:00.000000,83511.84241971307,5516118.160267549,21358733.946001567
2025-01-01T12:00:00.000000,83511.84241971307,5364514.64698404,20739650.539998952
2025-01-01T13:00:00.000000,83511.84241971307,5203214.677120848,20012508.949442666
2025-01-01T14:00:00.000000,83511.84241971307,4919161.886362951,19064714.702925004
2025-01-01T15:00:00.000000,83511.84241971307,4817559.7641446395,18742477.80753079
2025-01-01T16:00:00.000000,83511.84241971307,4876188.6097462205,18597025.295495287
2025-01-01T17:00:00.000000,83511.84241971307,5212250.608010333,19015654.866705835
2025-01-01T18:00:00.000000,83511.84241971307,5753044.537133579,19423763.260388255
2025-01-01T19:00:00.000000,83511.84241971307,6126292.26472359,19470726.75814064
2025-01-01T20:00:00.000000,83511.84241971307,6224841.284811624,19482480.036401443
2025-01-01T21:00:00.000000,83511.84241971307,6087107.801815671,19526779.24479419
2025-01-01T22:00:00.000000,83511.84241971307,5795584.864138247,19497559.313765444
2025-01-01T23:00:00.000000,83511.84241971307,5369268.009857718,19518215.024476096
2025-01-02T00:00:00.000000,83511.84241971307,4789729.884186138,19279423.80196428
2025-01-02T01:00:00.000000,83511.84241971307,4388178.2018584525,18906489.02632936
2025-01-02T02:00:00.000000,83511.84241971307,4201303.42408373,18610860.78924143
2025-01-02T03:00:00.000000,83511.84241971307,4134864.3289536163,18767242.048824783
2025-01-02T04:00:00.000000,83511.84241971307,4145059.585873068,18925833.59197659
2025-01-02T05:00:00.000000,83511.84241971307,4263645.897505783,19348167.303270157
2025-01-02T06:00:00.000000,83511.84241971307,4495026.179749243,19907902.318036716
2025-01-02T07:00:00.000000,83511.84241971307,4967787.728893793,20491737.7200267
2025-01-02T08:00:00.000000,83511.84241971307,5309232.330318577,20805502.896934215
2025-01-02T09:00:00.000000,83511.84241971307,5372359.714138718,20756705.038323876
2025-01-02T10:00:00.000000,83511.84241971307,5315949.609148132,20256158.403631784
2025-01-02T11:00:00.000000,83511.84241971307,5240548.25520704,19678514.043479722
2025-01-02T12:00:00.000000,83511.84241971307,5139277.657342021,19497962.595131103
2025-01-02T13:00:00.000000,83511.84241971307,5063640.14906708,19270298.581330586
2025-01-02T14:00:00.000000,83511.84241971307,4843741.862100594,18715345.711603034
2025-01-02T15:00:00.000000,83511.84241971307,4671276.535517034,18075696.139028717
2025-01-02T16:00:00.000000,83511.84241971307,4694739.831014032,17569230.79203111
2025-01-02T17:00:00.000000,83511.84241971307,5024003.561622558,17987257.80734713
2025-01-02T18:00:00.000000,83511.84241971307,5548636.8138802145,18484517.928130254
2025-01-02T19:00:00.000000,83511.84241971307,6004592.80317058,18660565.106645618
2025-01-02T20:00:00.000000,83511.84241971307,6107250.807746978,18608798.833949387
2025-01-02T21:00:00.000000,83511.84241971307,6031154.867394463,18747313.634687778
2025-01-02T22:00:00.000000,83511.84241971307,5784771.468203908,19206066.744089093
