timestamp,units_represented,electricity.total,natural_gas.total
2025-06-26T17:00:00.000000000,199318.294596898,10824364.748083608,3800049.323999801
2025-06-26T18:00:00.000000000,199318.294596898,10302097.580593962,3693942.403098203
2025-06-26T19:00:00.000000000,199318.294596898,9717106.711906143,3473453.1596447285
2025-06-26T20:00:00.000000000,199318.294596898,9208972.220709974,3274249.541451605
2025-06-26T21:00:00.000000000,199318.294596898,7865478.861854965,3143883.5531266015
2025-06-26T22:00:00.000000000,199318.294596898,6094081.166808536,2579712.813049334
2025-06-26T23:00:00.000000000,199318.294596898,5046291.3837847095,1814609.3138299186
2025-06-27T00:00:00.000000000,199318.294596898,4496176.170618576,1245112.0654180858
2025-06-27T01:00:00.000000000,199318.294596898,4207869.069628408,975721.3701761827
2025-06-27T02:00:00.000000000,199318.294596898,4035931.305771433,916749.936842979
2025-06-27T03:00:00.000000000,199318.294596898,4015147.705979389,1025521.9604696409
2025-06-27T04:00:00.000000000,199318.294596898,4184000.325397972,1460717.2713276283
2025-06-27T05:00:00.000000000,199318.294596898,4912154.712950494,2431447.9052047175
2025-06-27T06:00:00.000000000,199318.294596898,5857657.374806859,3145569.2899389095
2025-06-27T07:00:00.000000000,199318.294596898,6506752.28695834,3091613.955117564
2025-06-27T08:00:00.000000000,199318.294596898,7107364.66390978,3006405.0538806454
2025-06-27T09:00:00.000000000,199318.294596898,7658440.137112923,3108364.772370105
2025-06-27T10:00:00.000000000,199318.294596898,8139987.3339213375,3217256.1388871544
2025-06-27T11:00:00.000000000,199318.294596898,8684056.895220218,3182844.3484726646
2025-06-27T12:00:00.000000000,199318.294596898,9130366.888258649,2881951.196995456
2025-06-27T13:00:00.000000000,199318.294596898,9245356.892332904,2510386.72027297
2025-06-27T14:00:00.000000000,199318.294596898,9361611.432220472,2513756.493224426
2025-06-27T15:00:00.000000000,199318.294596898,9874018.147065263,2884548.5685633984
2025-06-27T16:00:00.000000000,199318.294596898,10365632.431560652,3529242.11590092
2025-06-27T17:00:00.000000000,199318.294596898,10344773.141276991,3821968.4130407916
2025-06-27T18:00:00.000000000,199318.294596898,10078288.870528799,3690096.885316043
2025-06-27T19:00:00.000000000,199318.294596898,9623717.008028502,3436875.6728754845
2025-06-27T20:00:00.000000000,199318.294596898,9204225.669980543,3336837.049575102
2025-06-27T21:00:00.000000000,199318.294596898,7910888.110793635,3075832.817335003
2025-06-27T22:00:00.000000000,199318.294596898,6188535.583601618,2583089.462635739
2025-06-27T23:00:00.000000000,199318.294596898,5146183.657797345,1803782.2369600616
2025-06-28T00:00:00.000000000,199318.294596898,4606546.783989318,1272202.9754784668
2025-06-28T01:00:00.000000000,199318.294596898,4249123.667482107,995431.8763218828
2025-06-28T02:00:00.000000000,199318.294596898,4067001.7479777867,916587.4855851213
2025-06-28T03:00:00.000000000,199318.294596898,3999570.8551058234,1048442.1544629011
2025-06-28T04:00:00.000000000,199318.294596898,4147207.4297235776,1468124.3684166772
2025-06-28T05:00:00.000000000,199318.294596898,4878956.358723091,2381352.2111469856
2025-06-28T06:00:00.000000000,199318.294596898,5793790.242581959,3125589.116184011
2025-06-28T07:00:00.000000000,199318.294596898,6310783.8012188645,3059438.47596509
2025-06-28T08:00:00.000000000,199318.294596898,6780112.029663573,2963987.307598139
2025-06-28T09:00:00.000000000,199318.294596898,7225726.931687303,3111023.7378833336
2025-06-28T10:00:00.000000000,199318.294596898,7590121.1424726285,3197481.968411451
2025-06-28T11:00:00.000000000,199318.294596898,7983832.803678411,3087639.186175305
2025-06-28T12:00:00.000000000,199318.294596898,8174334.417509879,2851614.7370665497
2025-06-28T13:00:00.000000000,199318.294596898,8259919.42249504,2527147.519737532
2025-06-28T14:00:00.000000000,199318.294596898,8569370.15771572,2532142.8404599233
2025-06-28T15:00:00.000000000,199318.294596898,9265330.603864623,2906327.610866845
2025-06-28T16:00:00.000000000,199318.294596898,9939701.094184102,3486725.582690559
2025-06-28T17:00:00.000000000,199318.294596898,10237281.5419058,3798284.6907413686
2025-06-28T18:00:00.000000000,199318.294596898,9842473.125476457,3679608.3163471743
2025-06-28T19:00:00.000000000,199318.294596898,9349285.992565224,3466999.7704864265
2025-06-28T20:00:00.000000000,199318.294596898,8941057.651971819,3294811.0496576983
2025-06-28T21:00:00.000000000,199318.294596898,7541421.375561638,3079602.987901981
2025-06-28T22:00:00.000000000,199318.294596898,5895738.522648607,2544887.463287917
2025-06-28T23:00:00.000000000,199318.294596898,4926933.786042397,1817994.9843782983
2025-06-29T00:00:00.000000000,199318.294596898,4392813.487565205,1274237.0545191623
2025-06-29T01:00:00.000000000,199318.294596898,4072290.2426272104,1013854.3813475905
2025-06-29T02:00:00.000000000,199318.294596898,3896471.827264925,909869.382952476
2025-06-29T03:00:00.000000000,199318.294596898,3898088.8284675474,1059536.2370187496
2025-06-29T04:00:00.000000000,199318.294596898,4060203.480322199,1444503.3491972105
2025-06-29T05:00:00.000000000,199318.294596898,4764671.537729087,2407124.7297974424
2025-06-29T06:00:00.000000000,199318.294596898,5550500.566085515,3123149.019912138
2025-06-29T07:00:00.000000000,199318.294596898,5937046.356148079,3070019.5467653554
2025-06-29T08:00:00.000000000,199318.294596898,6283384.095554398,2989003.9140004944
2025-06-29T09:00:00.000000000,199318.294596898,6677400.789441405,3057318.106247143
2025-06-29T10:00:00.000000000,199318.294596898,7081178.529127605,3197518.4219709067
2025-06-29T11:00:00.000000000,199318.294596898,7377326.912747871,3142914.3912528004
2025-06-29T12:00:00.000000000,199318.294596898,7512399.622661775,2837307.565316824
2025-06-29T13:00:00.000000000,199318.294596898,7722333.004104971,2531001.9845393565
2025-06-29T14:00:00.000000000,199318.294596898,8327214.577085366,2559489.812744229
2025-06-29T15:00:00.000000000,199318.294596898,9276374.351195123,2925459.1487153103
2025-06-29T16:00:00.000000000,199318.294596898,10007706.225585818,3452598.6920013875
2025-06-29T17:00:00.000000000,199318.294596898,10029694.313401155,3788956.6463478664
2025-06-29T18:00:00.000000000,199318.294596898,9738858.393085996,3676531.2810060317
2025-06-29T19:00:00.000000000,199318.294596898,9464994.55170658,3465143.2269350877
2025-06-29T20:00:00.000000000,199318.294596898,9100666.191648964,3332795.2888988326
2025-06-29T21:00:00.000000000,199318.294596898,7650849.642311723,3125692.709362099
2025-06-29T22:00:00.000000000,199318.294596898,5839563.815086957,2569913.6082484256
2025-06-29T23:00:00.000000000,199318.294596898,4799623.388345668,1731762.0560726163
2025-06-30T00:00:00.000000000,199318.294596898,4278602.086348073,1200219.2481504772
2025-06-30T01:00:00.000000000,199318.294596898,4036102.3662824924,970450.0967481355
2025-06-30T02:00:00.000000000,199318.294596898,3885541.615671854,899132.959356235
2025-06-30T03:00:00.000000000,199318.294596898,3863566.3952400875,952130.0018235353
2025-06-30T04:00:00.000000000,199318.294596898,3945218.7745823585,1077112.3983496737
