timestamp,units_represented,electricity.total,natural_gas.total
2025-01-01T00:00:00.000000000,83511.84241971307,8302793.796869388,798948.0042218505
2025-01-01T01:00:00.000000000,83511.84241971307,12615520.436760642,584808.4088639687
2025-01-01T02:00:00.000000000,83511.84241971307,16978740.9605159,490889.99066731054
2025-01-01T03:00:00.000000000,83511.84241971307,17334179.976936135,519115.3236671786
2025-01-01T04:00:00.000000000,83511.84241971307,17401186.498451754,404298.66397890844
2025-01-01T05:00:00.000000000,83511.84241971307,17886847.725781303,527040.682415911
2025-01-01T06:00:00.000000000,83511.84241971307,18250326.081618037,773429.2555836685
2025-01-01T07:00:00.000000000,83511.84241971307,18642353.881686933,1183431.385799991
2025-01-01T08:00:00.000000000,83511.84241971307,18969421.074228674,1353167.144394685
2025-01-01T09:00:00.000000000,83511.84241971307,18928123.08049311,1352144.1525182799
2025-01-01T10:00:00.000000000,83511.84241971307,18165812.853994202,1373332.7654662451
2025-01-01T11:00:00.000000000,83511.84241971307,14078440.271705339,1566861.9767502847
2025-01-01T12:00:00.000000000,83511.84241971307,11627195.62696915,1535025.5970372895
2025-01-01T13:00:00.000000000,83511.84241971307,10830873.878061209,1472951.100669376
2025-01-01T14:00:00.000000000,83511.84241971307,10262774.099483104,1301917.4326849792
2025-01-01T15:00:00.000000000,83511.84241971307,10144217.307142124,1223942.5295864283
2025-01-01T16:00:00.000000000,83511.84241971307,9902493.162313998,1214362.046142253
2025-01-01T17:00:00.000000000,83511.84241971307,10334890.233786289,1346537.920420185
2025-01-01T18:00:00.000000000,83511.84241971307,11169387.491348866,1576782.0772301173
2025-01-01T19:00:00.000000000,83511.84241971307,12489225.048556525,1706518.742543911
2025-01-01T20:00:00.000000000,83511.84241971307,12890521.401625818,1662095.4589528595
2025-01-01T21:00:00.000000000,83511.84241971307,12922041.193050746,1672709.1383123943
2025-01-01T22:00:00.000000000,83511.84241971307,12762061.265361393,1677140.1313151824
2025-01-01T23:00:00.000000000,83511.84241971307,12516720.62884371,1526569.1846090239
2025-01-02T00:00:00.000000000,83511.84241971307,12045513.25779374,1216262.7332534199
2025-01-02T01:00:00.000000000,83511.84241971307,11655634.815385185,847748.0071592184
2025-01-02T02:00:00.000000000,83511.84241971307,11517528.682868827,576546.9823105191
2025-01-02T03:00:00.000000000,83511.84241971307,11464318.771863893,476261.7614020543
2025-01-02T04:00:00.000000000,83511.84241971307,11395505.266011689,437531.96183639526
2025-01-02T05:00:00.000000000,83511.84241971307,11406053.240622086,488580.77228638344
2025-01-02T06:00:00.000000000,83511.84241971307,11159544.195215441,725796.7277989251
2025-01-02T07:00:00.000000000,83511.84241971307,11915057.415566958,1101770.4584846862
2025-01-02T08:00:00.000000000,83511.84241971307,12065764.248826422,1322995.2061083522
2025-01-02T09:00:00.000000000,83511.84241971307,11927529.442474311,1289448.1710241514
2025-01-02T10:00:00.000000000,83511.84241971307,11046736.09571293,1320143.2511627115
2025-01-02T11:00:00.000000000,83511.84241971307,10363990.452495797,1430541.6359257326
2025-01-02T12:00:00.000000000,83511.84241971307,10008260.027682828,1472999.7547101912
2025-01-02T13:00:00.000000000,83511.84241971307,9645747.230217515,1344768.333026898
2025-01-02T14:00:00.000000000,83511.84241971307,9305910.042533081,1220730.5495272195
2025-01-02T15:00:00.000000000,83511.84241971307,8851947.993093599,1123726.6665659337
2025-01-02T16:00:00.000000000,83511.84241971307,8685087.547414431,1127637.0317550772
2025-01-02T17:00:00.000000000,83511.84241971307,9290835.776523866,1282366.9377008649
2025-01-02T18:00:00.000000000,83511.84241971307,10249209.35417841,1534286.2478669123
2025-01-02T19:00:00.000000000,83511.84241971307,11201714.143414455,1628537.9240604586
2025-01-02T20:00:00.000000000,83511.84241971307,11628804.302217696,1702265.5807997251
2025-01-02T21:00:00.000000000,83511.84241971307,11869052.230157606,1641022.713606653
2025-01-02T22:00:00.000000000,83511.84241971307,12199217.939124595,1595805.5114195072
2025-01-02T23:00:00.000000000,83511.84241971307,12408313.174523925,1471819.3396530943
2025-01-03T00:00:00.000000000,83511.84241971307,12366398.050980031,1136293.2363083912
2025-01-03T01:00:00.000000000,83511.84241971307,12944017.422689069,806838.9058535317
2025-01-03T02:00:00.000000000,83511.84241971307,15160232.998882478,560852.874628322
2025-01-03T03:00:00.000000000,83511.84241971307,15443309.129996851,422331.4930242291
2025-01-03T04:00:00.000000000,83511.84241971307,15909043.06929621,426120.81464982533
2025-01-03T05:00:00.000000000,83511.84241971307,16450320.6606609,509248.53559377056
2025-01-03T06:00:00.000000000,83511.84241971307,16835629.66809041,745529.3426956948
2025-01-03T07:00:00.000000000,83511.84241971307,17325634.52043234,1149336.4381892877
2025-01-03T08:00:00.000000000,83511.84241971307,17838629.60269865,1348180.9925188904
2025-01-03T09:00:00.000000000,83511.84241971307,18101780.968799215,1321299.2652570894
2025-01-03T10:00:00.000000000,83511.84241971307,16153074.26030888,1366834.7890942474
2025-01-03T11:00:00.000000000,83511.84241971307,14116547.658917516,1470814.6115275729
2025-01-03T12:00:00.000000000,83511.84241971307,12988322.599656656,1464361.666023138
2025-01-03T13:00:00.000000000,83511.84241971307,12327962.167034227,1384729.1241905612
2025-01-03T14:00:00.000000000,83511.84241971307,11734471.508439226,1234672.2983746557
2025-01-03T15:00:00.000000000,83511.84241971307,11707682.120438848,1119071.9241292463
2025-01-03T16:00:00.000000000,83511.84241971307,11940411.711846238,1175888.3827428299
2025-01-03T17:00:00.000000000,83511.84241971307,12609263.60842177,1325804.3484557683
2025-01-03T18:00:00.000000000,83511.84241971307,14228102.32387882,1524639.1424002836
2025-01-03T19:00:00.000000000,83511.84241971307,15291527.996359674,1672870.7762048282
2025-01-03T20:00:00.000000000,83511.84241971307,19833210.299746193,1655003.8737059953
2025-01-03T21:00:00.000000000,83511.84241971307,20480257.784099385,1642122.235775221
2025-01-03T22:00:00.000000000,83511.84241971307,20964773.309687458,1610047.6139353176
