timestamp,units_represented,electricity.total,natural_gas.total
2025-01-01T00:00:00.000000000,83511.84241971307,11845791.028273232,800424.0406393999
2025-01-01T01:00:00.000000000,83511.84241971307,18905602.888521694,585998.1406522848
2025-01-01T02:00:00.000000000,83511.84241971307,21374690.052847244,495331.2616513646
2025-01-01T03:00:00.000000000,83511.84241971307,21846056.87853289,515308.4037715003
2025-01-01T04:00:00.000000000,83511.84241971307,22009904.590343982,413717.50953064964
2025-01-01T05:00:00.000000000,83511.84241971307,22652368.510826357,530247.708340265
2025-01-01T06:00:00.000000000,83511.84241971307,23281962.272415467,770099.7072495421
2025-01-01T07:00:00.000000000,83511.84241971307,23884192.65977608,1181834.010049649
2025-01-01T08:00:00.000000000,83511.84241971307,24330104.773130238,1361332.224116551
2025-01-01T09:00:00.000000000,83511.84241971307,24379662.870216183,1347453.6959452499
2025-01-01T10:00:00.000000000,83511.84241971307,23799787.164951988,1374195.3025271965
2025-01-01T11:00:00.000000000,83511.84241971307,22375204.81631399,1567131.2746479257
2025-01-01T12:00:00.000000000,83511.84241971307,21103347.46174366,1532588.8281694236
2025-01-01T13:00:00.000000000,83511.84241971307,20111126.357745256,1467910.601194799
2025-01-01T14:00:00.000000000,83511.84241971307,19018200.06385423,1303775.2332556099
2025-01-01T15:00:00.000000000,83511.84241971307,18636658.92909752,1220417.9214351745
2025-01-01T16:00:00.000000000,83511.84241971307,18504844.94714945,1214064.5022817075
2025-01-01T17:00:00.000000000,83511.84241971307,19191476.035603028,1346890.699187249
2025-01-01T18:00:00.000000000,83511.84241971307,20021303.694435984,1572038.1603660397
2025-01-01T19:00:00.000000000,83511.84241971307,20566795.480072383,1702594.106488693
2025-01-01T20:00:00.000000000,83511.84241971307,20817639.067632414,1662903.8702419621
2025-01-01T21:00:00.000000000,83511.84241971307,20757076.834573247,1671939.6946213304
2025-01-01T22:00:00.000000000,83511.84241971307,20428523.33307774,1677668.2273022647
2025-01-01T23:00:00.000000000,83511.84241971307,20156914.059142023,1527507.0688851583
2025-01-02T00:00:00.000000000,83511.84241971307,19622255.096666142,1219150.4762777148
2025-01-02T01:00:00.000000000,83511.84241971307,19206182.698124617,845466.8129142622
2025-01-02T02:00:00.000000000,83511.84241971307,18978216.561656453,576992.5586782254
