bldg_id,timestamp,electricity.total,electrictiy.heating,electricity.secondary_heating,electricity.cooling,natural_gas.total,natural_gas.heating
103850,2025-01-01T00:00:00.000000000,0.897,0.661,0.0,0.0,0.013188198157749999,0.0
103850,2025-01-01T01:00:00.000000000,1.196,0.9219999999999999,0.0,0.0,3.393762992594333,0.0
103850,2025-01-01T02:00:00.000000000,1.161,0.909,0.0,0.0,4.487797297547239,0.0
103850,2025-01-01T03:00:00.000000000,1.161,0.909,0.0,0.0,5.423280153536973,0.0
103850,2025-01-01T04:00:00.000000000,1.16,0.908,0.0,0.0,6.285202170913479,0.0
103850,2025-01-01T05:00:00.000000000,1.1809999999999998,0.909,0.0,0.0,7.4996886857071665,0.0
103850,2025-01-01T06:00:00.000000000,1.17,0.913,0.0,0.0,7.048359237641945,0.0
103850,2025-01-01T07:00:00.000000000,1.182,0.92,0.0,0.0,6.451080396630957,0.0
103850,2025-01-01T08:00:00.000000000,1.511,0.914,0.0,0.0,6.381329481929967,0.0
103850,2025-01-01T09:00:00.000000000,1.653,0.909,0.0,0.0,6.7898705537500454,0.0
103850,2025-01-01T10:00:00.000000000,1.397,0.915,0.0,0.0,10.268038014553978,0.0
103850,2025-01-01T11:00:00.000000000,1.3410000000000002,0.941,0.0,0.0,11.485748311119561,0.0
103850,2025-01-01T12:00:00.000000000,1.3450000000000002,0.948,0.0,0.0,9.966467883346763,0.0
103850,2025-01-01T13:00:00.000000000,1.3470000000000002,0.948,0.0,0.0,9.21855051226725,0.0
103850,2025-01-01T14:00:00.000000000,1.35,0.952,0.0,0.0,8.402054510767439,0.0
103850,2025-01-01T15:00:00.000000000,1.3679999999999999,0.949,0.0,0.0,9.632953005490773,0.0
103850,2025-01-01T16:00:00.000000000,1.3679999999999999,0.953,0.0,0.0,9.05911985009356,0.0
103850,2025-01-01T17:00:00.000000000,1.507,0.942,0.0,0.0,7.862803741650551,0.0
103850,2025-01-01T18:00:00.000000000,1.9120000000000001,0.929,0.0,0.0,8.305341057610606,0.0
103850,2025-01-01T19:00:00.000000000,1.738,0.914,0.0,0.0,8.7305871804305,0.0
103850,2025-01-01T20:00:00.000000000,1.463,0.91,0.0,0.0,8.841074973885428,0.0
103850,2025-01-01T21:00:00.000000000,1.438,0.919,0.0,0.0,7.5717841689695335,0.0
103850,2025-01-01T22:00:00.000000000,1.369,0.924,0.0,0.0,7.793932040160078,0.0
103850,2025-01-01T23:00:00.000000000,1.2690000000000001,0.924,0.0,0.0,7.412646577866017,0.0
103850,2025-01-02T00:00:00.000000000,1.2349999999999999,0.926,0.0,0.0,7.740006963248389,0.0
103850,2025-01-02T01:00:00.000000000,1.198,0.928,0.0,0.0,2.9802397125813274,0.0
103850,2025-01-02T02:00:00.000000000,1.152,0.9,0.0,0.0,2.6288474994448334,0.0
103850,2025-01-02T03:00:00.000000000,1.1429999999999998,0.892,0.0,0.0,4.3307112039349285,0.0
103850,2025-01-02T04:00:00.000000000,1.136,0.886,0.0,0.0,4.711117453018472,0.0
103850,2025-01-02T05:00:00.000000000,1.1549999999999998,0.882,0.0,0.0,7.418214928199289,0.0
