heating_type,count,bldg_ids,zip_codes,elec_weights,gas_weights,gas_utility
Electric HP,149,3945|4829|10059|12258|12524|14010|15731|18719|22273|26685|30778|33219|35095|37373|51019|56527|61776|67551|71370|71436|84781|88085|92386|94125|94711|102672|104210|111955|112881|122517|131455|132631|136149|137331|146148|146468|151062|151524|153399|154302|158255|158629|160649|163470|163918|169913|171578|173114|173725|173976|184556|185472|191510|202627|205058|206246|207006|209566|217930|219810|221955|225926|227473|228878|231926|236156|242332|251712|256358|256493|257074|258503|260077|265342|268055|274442|274471|277006|282298|291231|291883|294740|295093|296403|299813|301661|306511|312225|317181|322515|327951|334133|335559|336329|336651|340261|340853|341632|345486|345849|350028|351027|358165|362678|364726|375882|377148|381924|386376|386514|389711|401275|402950|405405|412733|416048|418379|420458|422396|427369|429133|440964|443062|445708|452301|453027|455695|464384|464586|465722|466304|475736|476280|479897|482912|486202|490046|495008|495677|502884|512274|527226|528148|530034|535494|538718|542199|545015|545256,2461|2360|2128|2128|2128|1040|1040|2360|2128|2138|2128|2128|2128|2128|2138|1701|2128|2128|2128|1040|2746|1085|2128|2461|2360|2138|2128|2128|2601|2128|2128|2360|2360|2128|2746|2746|2601|2128|2128|2128|2138|2128|2128|2746|2145|2746|2360|2128|2360|2128|2360|2746|1040|2128|2601|2145|2128|2128|2128|1109|2746|2128|2128|2128|2128|2128|1109|2128|2145|2128|2467|2128|2128|1701|2360|2746|2128|1085|2128|2128|2128|2145|2128|2467|2128|2360|2128|2128|2128|2128|2128|2138|2128|2128|1701|2128|2476|2128|2467|2575|2128|2467|2128|1109|2128|1801|2360|2128|1109|2128|2128|2128|2360|2746|2360|2128|2128|2128|2128|2128|1701|2452|2128|2128|1109|1109|2360|2746|2138|2575|2128|2128|2746|2746|2128|2601|2128|2128|2467|2128|2360|2128|2128|2128|2128|2138|2128|1109|2128,252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225,252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|126.15081936512613|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|126.15081936512613|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|126.15081936512613|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|252.30163873025225|252.30163873025225|252.30163873025225|126.15081936512613|252.30163873025225|126.15081936512613|252.30163873025225,Boston Gas Co|Colonial Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|||Colonial Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co||Nstar Gas Company||Boston Gas Co|Boston Gas Co|Colonial Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Colonial Gas Company|Boston Gas Co|Boston Gas Co|Colonial Gas Company|Colonial Gas Company|Boston Gas Co|Nstar Gas Company|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Nstar Gas Company|Nstar Gas Company|Colonial Gas Company|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Nstar Gas Company|Nstar Gas Company||Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Eversource Gas Co Of Ma|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Nstar Gas Company|Boston Gas Co||Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co||Boston Gas Co|Boston Gas Co|Boston Gas Co|Eversource Gas Co Of Ma|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Nstar Gas Company|Colonial Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Eversource Gas Co Of Ma|Colonial Gas Company|Nstar Gas Company|Boston Gas Co||Boston Gas Co|Boston Gas Co|Nstar Gas Company|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Boston Gas Co|Boston Gas Co|Boston Gas Co|Nstar Gas Company|Boston Gas Co|Eversource Gas Co Of Ma|Boston Gas Co
