bldg_id,timestamp,electricity.total,electrictiy.heating,electricity.secondary_heating,electricity.cooling,natural_gas.total,natural_gas.heating
429850,2025-01-01T00:15:00.000000000,0.451,0.272,0.0,0.0,0.4375551077671278,0.0
429850,2025-01-01T00:30:00.000000000,0.451,0.272,0.0,0.0,0.4891356161174389,0.0
429850,2025-01-01T00:45:00.000000000,0.451,0.272,0.0,0.0,0.533975489853789,0.0
429850,2025-01-01T01:00:00.000000000,0.451,0.272,0.0,0.0,0.5799876478708278,0.0
429850,2025-01-01T01:15:00.000000000,0.443,0.273,0.0,0.0,0.5814530032216889,0.0
429850,2025-01-01T01:30:00.000000000,0.444,0.273,0.0,0.0,0.5794015057304833,0.0
429850,2025-01-01T01:45:00.000000000,0.444,0.274,0.0,0.0,0.5758846528884167,0.0
429850,2025-01-01T02:00:00.000000000,0.445,0.274,0.0,0.0,0.5706093736253167,0.0
429850,2025-01-01T02:15:00.000000000,0.44,0.274,0.0,0.0,1.3771409587392722,0.0
429850,2025-01-01T02:30:00.000000000,0.446,0.28,0.0,0.0,1.0641410557953388,0.0
429850,2025-01-01T02:45:00.000000000,0.447,0.281,0.0,0.0,1.1810764127940556,0.0
429850,2025-01-01T03:00:00.000000000,0.447,0.281,0.0,0.0,1.1306681887244334,0.0
429850,2025-01-01T03:15:00.000000000,0.444,0.281,0.0,0.0,1.11044628488255,0.0
429850,2025-01-01T03:30:00.000000000,0.444,0.28,0.0,0.0,1.098723442075661,0.0
429850,2025-01-01T03:45:00.000000000,0.444,0.28,0.0,0.0,1.0911035942511833,0.0
429850,2025-01-01T04:00:00.000000000,0.443,0.28,0.0,0.0,1.0864144571284278,0.0
429850,2025-01-01T04:15:00.000000000,0.43,0.28,0.0,0.0,0.10638479847251667,0.0
429850,2025-01-01T04:30:00.000000000,0.423,0.272,0.0,0.0,0.5879005667654778,0.0
429850,2025-01-01T04:45:00.000000000,0.422,0.271,0.0,0.0,0.4583631537493556,0.0
429850,2025-01-01T05:00:00.000000000,0.421,0.271,0.0,0.0,0.5433537640993,0.0
429850,2025-01-01T05:15:00.000000000,0.42,0.271,0.0,0.0,0.5963996278004723,0.0
429850,2025-01-01T05:30:00.000000000,0.709,0.27,0.0,0.0,0.6558930550454334,0.0
429850,2025-01-01T05:45:00.000000000,0.71,0.27,0.0,0.0,0.7215409747640111,0.0
429850,2025-01-01T06:00:00.000000000,0.44,0.27,0.0,0.0,1.069416335058439,0.0
429850,2025-01-01T06:15:00.000000000,0.493,0.27,0.0,0.0,1.024576461322089,0.0
429850,2025-01-01T06:30:00.000000000,1.965,0.269,0.0,0.0,0.7441074471672723,0.0
429850,2025-01-01T06:45:00.000000000,0.813,0.269,0.0,0.0,0.6960437916590277,0.0
429850,2025-01-01T07:00:00.000000000,0.471,0.269,0.0,0.0,0.7303331068691777,0.0
429850,2025-01-01T07:15:00.000000000,0.49,0.269,0.0,0.0,0.7271093250972833,0.0
